Date,Open,High,Low,Close,Adj Close,Volume
19/11/2008,6.339156525944541,6.526862497775618,4.896677119955464,4.943603515625,4.943603515625,10955600
20/11/2008,4.76202026268079,5.1211100954770785,3.8765374635570837,3.9051012992858887,3.9051012992858887,19968400
21/11/2008,4.527386773119728,4.584514431495973,3.4827620088106976,4.511064529418945,4.511064529418945,19014400
24/11/2008,4.792623288342214,5.655662646083073,4.570232476656795,5.451634407043457,5.451634407043457,14030400
25/11/2008,5.720952339853641,5.802563562352001,5.123149502679517,5.714831352233887,5.714831352233887,11441200
26/11/2008,5.361862067834138,6.788019360363182,5.319015936828277,6.730891704559326,6.730891704559326,14252400
28/11/2008,6.522782058905127,7.07161808013916,6.4309695933180695,7.07161808013916,7.07161808013916,3981600
01/12/2008,6.388123786654289,6.473815659012461,4.3866069548313025,4.586554527282715,4.586554527282715,14906800
02/12/2008,4.87423383731907,5.325136386086467,4.5763528359878185,5.272089004516602,5.272089004516602,15318800
03/12/2008,4.906877644578561,5.910696320318455,4.861991584421923,5.778078079223633,5.778078079223633,27722400
04/12/2008,5.498560864605503,6.1106455446364105,4.910959353850175,5.229243278503418,5.229243278503418,23481600
05/12/2008,4.9844094549710185,5.951503166824816,4.613078158466521,5.88417387008667,5.88417387008667,37032800
08/12/2008,6.357520174660276,6.845147562706544,6.239183806421529,6.655401229858398,6.655401229858398,28211600
09/12/2008,6.465653770886805,7.189954114818126,5.902535891846701,6.088201522827148,6.088201522827148,28266400
10/12/2008,6.284068732930859,6.779857347119958,6.135128232539504,6.49625825881958,6.49625825881958,23926000
11/12/2008,6.3003915546420926,6.579910400236012,5.310854953060754,5.523044109344482,5.523044109344482,19806000
12/12/2008,5.07418163532789,6.118805828186137,5.04153676447021,6.053516864776611,6.053516864776611,40111600
15/12/2008,6.208578507760514,6.271827144052501,5.221081937811294,5.498560428619385,5.498560428619385,25721600
16/12/2008,5.812763675249276,6.577869854409352,5.7760385350644645,6.49625825881958,6.49625825881958,27358400
17/12/2008,6.410862622221432,7.064615906434634,6.251510641555207,6.760211944580078,6.760211944580078,27246800
18/12/2008,6.754082994827821,7.109560595993832,6.1554902151430975,6.592687606811523,6.592687606811523,22805200
19/12/2008,6.8419323024060175,7.240312309605294,6.53548527376469,6.741826057434082,6.741826057434082,28224800
22/12/2008,6.811285224388396,6.833758095670106,5.661088976246879,6.2923688888549805,6.2923688888549805,25004800
23/12/2008,6.435377276999108,6.537526122665761,5.877644673179247,5.983879566192627,5.983879566192627,26145200
24/12/2008,6.0369973186753985,6.169791145077412,5.822484873923935,6.07785701751709,6.07785701751709,9540400
26/12/2008,6.2719393544305095,6.331185482995352,6.012481189829797,6.282154083251953,6.282154083251953,8625600
29/12/2008,6.25559574139356,6.335271719648429,5.70807784340219,5.940977096557617,5.940977096557617,16916400
30/12/2008,6.124845129735367,6.515053716854802,6.00635247589282,6.478280067443848,6.478280067443848,18838000
31/12/2008,6.5436545483754776,7.389446832759055,6.5109673398794286,6.964508056640625,6.964508056640625,27154800
02/01/2009,7.1565468232181235,7.554927418467673,6.909346840179659,7.336328983306885,7.336328983306885,29046400
05/01/2009,7.467081622100098,7.632563058341671,7.007411745207472,7.477296352386475,7.477296352386475,25524800
06/01/2009,7.646862888280252,8.096317979147127,7.499768296529744,7.84298849105835,7.84298849105835,31898400
07/01/2009,7.3608449884701646,7.471165920124283,6.817413203581913,7.125903129577637,7.125903129577637,27940800
08/01/2009,6.976766093380818,7.301599436203342,6.895046709534299,7.268911838531494,7.268911838531494,31515200
09/01/2009,7.279128402002243,7.299557863447955,6.333229685586596,6.435378551483154,6.435378551483154,39779600
12/01/2009,6.347531384456706,6.416992654507224,5.783669516223293,5.857216835021973,5.857216835021973,24239200
13/01/2009,5.816356087795533,6.190220908786951,5.734637075766504,6.090115070343018,6.090115070343018,28787200
14/01/2009,5.697863196873992,5.828614000599886,5.256580159758155,5.291310787200928,5.291310787200928,40151600
15/01/2009,5.319912156317946,5.734636227116748,4.8009958248090925,5.591628074645996,5.591628074645996,57358800
16/01/2009,5.916461871416642,5.922590943387146,5.193248134577415,5.714207172393799,5.714207172393799,48674800
20/01/2009,5.501737680950126,5.62023034337273,4.576268865873376,4.582397937774658,4.582397937774658,46289600
21/01/2009,4.778523796612547,5.309697974391845,4.482292320883302,5.225935935974121,5.225935935974121,40993200
22/01/2009,4.9092738062823615,5.2055052335601575,4.5313229883529615,4.792823791503906,4.792823791503906,57889600
23/01/2009,4.433261264454235,5.082927772401582,4.369928682342725,4.876587390899658,4.876587390899658,48821200
26/01/2009,4.862284339800565,5.352599054458502,4.800995195301762,5.009378910064697,5.009378910064697,48428000
27/01/2009,5.087013170665277,5.338299273762727,4.974649580077078,5.187119007110596,5.187119007110596,38027200
28/01/2009,5.505823875482363,5.900118159622503,5.467007198408002,5.783668518066406,5.783668518066406,44948400
29/01/2009,5.5752849564332925,5.6161442665641665,5.111529039295687,5.150345325469971,5.150345325469971,37922800
30/01/2009,5.287225004549194,5.362815335010436,4.733578351289224,4.835727214813232,4.835727214813232,40600800
02/02/2009,4.586484083280974,5.066583425419247,4.584441059270417,4.972606658935547,4.972606658935547,27782400
03/02/2009,5.109485064944933,5.19937615397975,4.843897844993636,5.05841064453125,5.05841064453125,33355600
04/02/2009,5.08701381404117,5.375073605666368,4.856157531762483,4.946048259735107,4.946048259735107,45293600
05/02/2009,4.8316398878918285,5.34034104683602,4.751963920125536,5.097227096557617,5.097227096557617,43947200
06/02/2009,5.152388704658086,5.730551275557335,5.0890565163052575,5.657004356384277,5.657004356384277,48942400
09/02/2009,5.614100886986564,5.7468943184174135,5.42001829940823,5.599800109863281,5.599800109863281,31430000
10/02/2009,5.499693584989836,5.738721887211048,4.798952477210262,4.8847575187683105,4.8847575187683105,50923200
11/02/2009,4.927660986823942,5.040024572601178,4.688632648103621,4.901102066040039,4.901102066040039,30332400
12/02/2009,4.684545586953909,5.0400234823140995,4.486376599718482,5.009378910064697,5.009378910064697,39875600
13/02/2009,5.011422707309378,5.203462264213818,4.84185563236877,4.847984313964844,4.847984313964844,33377600
17/02/2009,4.320897089164743,4.517023120652781,4.263693971800449,4.3025102615356445,4.3025102615356445,41732400
18/02/2009,4.402614956792947,4.418958756009648,4.055309126021329,4.108426570892334,4.108426570892334,50078400
19/02/2009,4.2493919498302635,4.294337692642743,3.9102578033374127,3.9327306747436523,3.9327306747436523,41802400
20/02/2009,3.691659384903422,3.910257862045236,3.511877579955098,3.7713353633880615,3.7713353633880615,64065200
23/02/2009,3.8407974363130375,3.861227288672931,3.3075805887552625,3.3320960998535156,3.3320960998535156,56234000
24/02/2009,3.448545031601718,3.7815505034277606,3.3463961808003204,3.6977884769439697,3.6977884769439697,55288000
25/02/2009,3.6303699447378177,3.7182180113627243,3.2891927962567316,3.44854474067688,3.44854474067688,64239200
26/02/2009,3.5772534237095024,3.616070102868829,3.217689359620446,3.2871506214141846,3.2871506214141846,48908000
27/02/2009,3.0787665992435125,3.377041475123277,3.068551869039998,3.172743558883667,3.172743558883667,60819600
02/03/2009,2.980702815329364,3.0276911824231565,2.62726777113799,2.6517834663391113,2.6517834663391113,68421200
03/03/2009,2.76823358895725,2.794792310602856,2.4617870705081106,2.512861490249634,2.512861490249634,57725600
04/03/2009,2.627268112586005,2.798878196130265,2.512861520112132,2.664041757583618,2.664041757583618,72072400
05/03/2009,2.506733451838063,2.5966243748855553,2.222759513070289,2.239103317260742,2.239103317260742,77096800
06/03/2009,2.3024343987756133,2.40049716830107,2.0981367674308413,2.2656607627868652,2.2656607627868652,72312800
09/03/2009,2.1778141394860056,2.347381268519143,2.0858801843817254,2.112438917160034,2.112438917160034,56380000
10/03/2009,2.261575444950293,2.5394204377488543,2.2370597446739735,2.514904737472534,2.514904737472534,62855600
11/03/2009,2.598667610694258,2.7478048847828767,2.447487117373586,2.5067336559295654,2.5067336559295654,72204400
12/03/2009,2.4801740334894866,3.0195198118638253,2.392325964203714,2.9623165130615234,2.9623165130615234,71890000
13/03/2009,3.054250881325872,3.129841014501589,2.9194144170214313,3.0787665843963623,3.0787665843963623,61352000
16/03/2009,3.1706999229100274,3.246290037215214,2.8622103953266214,2.8724253177642822,2.8724253177642822,54390400
17/03/2009,2.9071561258865977,3.281020894664937,2.831566001608113,3.278977870941162,3.278977870941162,43407600
18/03/2009,3.2360759913873993,3.708003626478524,3.158442832598205,3.624241590499878,3.624241590499878,75071600
19/03/2009,3.777464884779456,3.7856369808115824,3.440373716793969,3.513921022415161,3.513921022415161,48798000
20/03/2009,3.5956393771888773,3.634456046912576,3.1359695804090557,3.138012409210205,3.138012409210205,53624800
23/03/2009,3.4730621831256365,3.9552050579471323,3.370913295386647,3.9429469108581543,3.9429469108581543,60727200
