Date,Open,High,Low,Close,Adj Close,Volume
26/05/2000,32.53415167828741,32.668128967285156,32.37784484112336,32.668128967285156,32.668128967285156,74800
30/05/2000,33.137071562976374,33.87394714355469,33.137071562976374,33.87394714355469,33.87394714355469,57600
31/05/2000,33.98557747275567,34.43216850393512,33.98557747275567,33.996742248535156,33.996742248535156,36000
01/06/2000,34.694549300843654,34.767120361328125,34.694549300843654,34.767120361328125,34.767120361328125,7000
02/06/2000,36.341345371344154,36.5758056640625,36.341345371344154,36.5758056640625,36.5758056640625,29400
05/06/2000,36.48647732828177,36.843750056098486,36.397159146327596,36.44181823730469,36.44181823730469,48400
06/06/2000,37.0168159216353,37.44665981033473,36.68745501990457,36.799102783203125,36.799102783203125,151800
07/06/2000,36.57580681540749,36.8437614440918,36.240863529552115,36.8437614440918,36.8437614440918,131000
08/06/2000,37.24570588381872,37.24570588381872,36.75445556640625,36.75445556640625,36.75445556640625,91400
09/06/2000,37.11172760009766,37.40201187133789,37.089398040771485,37.40201187133789,37.40201187133789,41600
12/06/2000,37.51363841410216,37.51363841410216,36.263183800298755,36.29109573364258,36.29109573364258,85200
13/06/2000,36.20179895931721,36.75445556640625,35.86127317111084,36.75445556640625,36.75445556640625,168200
14/06/2000,37.05589102534293,37.05589102534293,36.5758056640625,36.5758056640625,36.5758056640625,43200
15/06/2000,36.352521068293875,36.62047576904297,36.00083052356069,36.62047576904297,36.62047576904297,26800
16/06/2000,36.77678282344217,36.79911238192635,36.41950988769531,36.41950988769531,36.41950988769531,30200
19/06/2000,36.62047235589279,37.335018157958984,36.45300068353352,37.335018157958984,37.335018157958984,59200
20/06/2000,37.390830088143396,37.63645512903296,37.245688018526835,37.580631256103516,37.580631256103516,47000
21/06/2000,37.26696123137832,37.847861106687574,37.26696123137832,37.78083419799805,37.78083419799805,66800
22/06/2000,37.89253755895103,37.89253755895103,36.6413688659668,36.6413688659668,36.6413688659668,139600
23/06/2000,36.99884522158796,36.99884522158796,36.10515330802304,36.39560317993164,36.39560317993164,235800
26/06/2000,36.54082816698249,36.84244918823242,36.37326093295475,36.84244918823242,36.84244918823242,93600
27/06/2000,36.898314181625736,37.222277581948816,36.261558532714844,36.261558532714844,36.261558532714844,112800
28/06/2000,36.41795117121476,37.31164322449611,36.41795117121476,37.177589416503906,37.177589416503906,170600
29/06/2000,36.99884100274725,37.065867888621796,36.48496821104243,36.5966796875,36.5966796875,212200
30/06/2000,36.61904786586401,36.9485969543457,36.3174266662367,36.9485969543457,36.9485969543457,1171800
03/07/2000,36.864809571950296,37.46805191040039,36.82012495428733,37.46805191040039,37.46805191040039,15800
05/07/2000,37.25580435754019,37.266975513269585,36.915084107793575,37.04355239868164,37.04355239868164,138800
06/07/2000,37.054702409724364,37.47920608520508,36.70839677972694,37.47920608520508,37.47920608520508,154600
07/07/2000,37.48479376302511,37.85902728740638,37.48479376302511,37.713802337646484,37.713802337646484,71800
10/07/2000,37.691441482624775,38.09360268398058,37.691441482624775,37.95954895019531,37.95954895019531,44800
11/07/2000,37.892540360171445,38.10479220770778,37.78082886146811,37.91488265991211,37.91488265991211,253200
12/07/2000,38.11597240322384,38.674530029296875,38.071287793138,38.674530029296875,38.674530029296875,45200
13/07/2000,38.70803223403153,38.797401428222656,38.607491890566514,38.797401428222656,38.797401428222656,102600
14/07/2000,38.99848843937776,38.99848843937776,38.518128942702525,38.8309211730957,38.8309211730957,54800
17/07/2000,38.86443689875646,39.03200417483618,38.76389653310863,38.9649772644043,38.9649772644043,46600
18/07/2000,38.70803315553253,38.70803315553253,38.294700622558594,38.294700622558594,38.294700622558594,235400
19/07/2000,38.171825677368815,38.171825677368815,37.62443923950195,37.62443923950195,37.62443923950195,35400
20/07/2000,37.98192282703435,38.250030517578125,37.98192282703435,38.250030517578125,38.250030517578125,150400
21/07/2000,38.02659725613064,38.02659725613064,37.19993209838867,37.19993209838867,37.19993209838867,150600
24/07/2000,37.40100437567108,37.40100437567108,36.57992497853493,36.65812301635742,36.65812301635742,37000
25/07/2000,36.948565497015515,36.948565497015515,36.50730522879719,36.73072814941406,36.73072814941406,36800
26/07/2000,36.46262327539419,36.66370391845703,36.08280428294217,36.66370391845703,36.66370391845703,15800
27/07/2000,36.591108767908615,36.591108767908615,35.65831756591797,35.65831756591797,35.65831756591797,275000
28/07/2000,35.864969149536016,35.864969149536016,34.943349478196126,35.032718658447266,35.032718658447266,171600
31/07/2000,35.21145348999631,35.92640686035156,34.809292219171475,35.92640686035156,35.92640686035156,166400
01/08/2000,35.658320037411976,35.79237387213909,35.49075274400308,35.69183349609375,35.69183349609375,263400
02/08/2000,35.47957684516907,35.94876520395279,35.39020763397217,35.747684478759766,35.747684478759766,388600
03/08/2000,35.05506523375663,35.79236106085285,35.05506523375663,35.72533416748047,35.72533416748047,1084200
04/08/2000,36.14984091929048,36.16101206914193,35.69182377538105,35.904075622558594,35.904075622558594,570400
07/08/2000,36.03814532488416,36.56877517700195,36.03814532488416,36.56877517700195,36.56877517700195,88200
08/08/2000,36.462630073449006,36.574341562644626,36.39560317993164,36.39560317993164,36.39560317993164,49600
09/08/2000,36.66373230254084,36.66373230254084,36.13310241699219,36.13310241699219,36.13310241699219,23000
10/08/2000,36.13865864217578,36.17217208141118,35.81469539623355,35.92640686035156,35.92640686035156,43000
11/08/2000,35.56894448800308,36.552005767822266,35.56894448800308,36.552005767822266,36.552005767822266,176000
14/08/2000,36.440278050399016,36.93180847167969,36.41793575852262,36.93180847167969,36.93180847167969,56800
15/08/2000,36.85362028563367,36.909476030231474,36.39560317993164,36.39560317993164,36.39560317993164,189200
16/08/2000,36.552025209495625,36.84247528756619,36.41797132730921,36.57436752319336,36.57436752319336,219400
17/08/2000,36.70840034069218,37.06587715472205,36.61903113718471,36.909481048583984,36.909481048583984,358800
18/08/2000,37.04353964794907,37.13290886302253,36.77543200272869,36.85363006591797,36.85363006591797,52200
21/08/2000,37.088222705284586,37.12173615953635,36.75308816276695,36.9876823425293,36.9876823425293,129200
22/08/2000,37.01000649324707,37.244600557949205,36.93180847167969,36.93180847167969,36.93180847167969,195600
23/08/2000,36.88714008394858,36.99885159237967,36.73074397214504,36.87596893310547,36.87596893310547,153000
24/08/2000,37.077060766647115,37.6244473221053,37.077060766647115,37.42336654663086,37.42336654663086,276200
25/08/2000,37.44569625582338,37.669119264509675,37.33398475148023,37.579750061035156,37.579750061035156,208600
28/08/2000,37.75851257052549,37.981935721830375,37.57977404948158,37.64680099487305,37.64680099487305,156000
29/08/2000,37.736149567565384,38.00425720214844,37.62443805315578,38.00425720214844,38.00425720214844,140200
30/08/2000,37.970733083701454,38.182984901468544,37.83667930405908,38.04893112182617,38.04893112182617,619000
31/08/2000,38.18298761900081,38.719202775733415,38.18298761900081,38.42875289916992,38.42875289916992,151200
01/09/2000,38.60749283628893,38.8085735281446,38.42316886875456,38.741546630859375,38.741546630859375,186800
05/09/2000,38.69130252878009,38.80859967806613,38.47346496582031,38.47346496582031,38.47346496582031,110400
06/09/2000,38.65217567637419,38.65217567637419,38.25001431095527,38.305870056152344,38.305870056152344,217800
07/09/2000,38.47342243852287,38.89792593813491,38.47342243852287,38.87558364868164,38.87558364868164,213800
08/09/2000,38.6801114556385,38.76389509056047,38.20533752441406,38.20533752441406,38.20533752441406,128600
11/09/2000,38.400841093508994,38.54606609255354,38.11597667230624,38.250030517578125,38.250030517578125,314600
12/09/2000,38.473438042753294,38.473438042753294,38.0712766694841,38.127132415771484,38.127132415771484,93000
13/09/2000,37.959566515597245,38.38407020235201,37.959566515597245,38.31704330444336,38.31704330444336,81200
14/09/2000,38.48460675115171,38.68568742503291,38.3114539486429,38.540462493896484,38.540462493896484,114000
15/09/2000,38.33938093912087,38.38406553229001,37.75848122792207,37.82550811767578,37.82550811767578,67000
18/09/2000,37.99306733580841,37.99306733580841,36.82568258526682,36.93180847167969,36.93180847167969,201400
19/09/2000,37.166401631491524,37.69144547780355,36.91505085400173,37.53504943847656,37.53504943847656,54800
20/09/2000,37.52824677450696,37.52824677450696,37.0350440092506,37.23680877685547,37.23680877685547,40400
21/09/2000,37.30409317484663,37.30409317484663,36.5418701171875,36.5418701171875,36.5418701171875,207400
22/09/2000,35.86927814818671,37.012611389160156,35.86927814818671,37.012611389160156,37.012611389160156,127600
25/09/2000,37.43298283361768,37.43298283361768,37.03505772788526,37.05747604370117,37.05747604370117,113800
26/09/2000,37.035043937072096,37.035043937072096,36.3400764055653,36.53063201904297,36.53063201904297,65200
